project_gid,project_name,canonical_phase,n_tasks,n_completed,n_assignees,first_completed,last_completed,span_days,tracked_minutes,tracked_hours,total_subtasks,n_activity,n_comments,bulk_created_fraction
1208014741125322,MSAN,Design,17,17,2,2024-08-15T15:02:57.970000+00:00,2025-01-29T19:51:47.290000+00:00,167,0.0,0.0,34,0,0,0.06
1208014741125322,MSAN,Design Development,6,6,2,2025-03-10T19:49:49.884000+00:00,2025-08-18T20:24:29.083000+00:00,161,90.0,1.5,4,0,0,0.17
1208014741125322,MSAN,Launch / Post-Launch,5,5,0,2025-08-18T20:24:16.177000+00:00,2025-08-18T20:24:19.804000+00:00,0,0.0,0.0,0,0,0,0.2
1208014741125322,MSAN,Post-Production / Design Development,5,5,2,2025-02-17T19:09:22.866000+00:00,2025-03-10T19:49:45.160000+00:00,21,390.0,6.5,2,0,0,0.2
1208014741125322,MSAN,Pre-Production,9,9,2,2024-09-18T18:41:58.763000+00:00,2024-11-13T18:29:27.099000+00:00,56,0.0,0.0,6,0,0,0.11
1208014741125322,MSAN,Production,3,3,2,2025-01-24T16:38:17.280000+00:00,2025-02-18T14:13:02.936000+00:00,25,0.0,0.0,4,0,0,0.33
1208344673489500,MSAN Asset Spreadsheet,Untitled section,27,27,2,2025-01-23T19:31:13.328000+00:00,2025-04-28T01:06:22.432000+00:00,95,907.0,15.12,138,0,0,0.04
1208335647365608,MSAN II,Analysis,6,6,1,2024-10-25T12:41:21.984000+00:00,2025-01-27T03:45:03.557000+00:00,94,0.0,0.0,0,0,0,0.17
1208335647365608,MSAN II,Design,8,8,3,2024-12-09T05:04:30.113000+00:00,2025-03-25T12:41:16.025000+00:00,106,435.0,7.25,2,0,0,0.12
1208335647365608,MSAN II,Design Development,6,1,2,2025-07-10T16:24:43.673000+00:00,2025-07-10T16:24:43.673000+00:00,0,60.0,1.0,23,0,0,0.17
1208335647365608,MSAN II,Launch / Post-Launch,5,0,0,,,,0.0,0.0,0,0,0,0.2
1208335647365608,MSAN II,Post-Production / Design Development,5,4,2,2025-08-15T15:02:49.127000+00:00,2025-08-15T15:03:20.977000+00:00,0,960.0,16.0,9,0,0,0.2
1208335647365608,MSAN II,Pre-Production,6,5,2,2025-02-06T20:53:02.388000+00:00,2025-06-23T20:11:51.853000+00:00,137,410.0,6.83,1,0,0,0.17
1208335647365608,MSAN II,Production,4,2,3,2025-07-14T17:23:21.164000+00:00,2025-08-15T15:03:41.167000+00:00,32,2400.0,40.0,0,0,0,0.25
1214795652576790,Maximizing Mendoza,Analysis,3,0,0,,,,0.0,0.0,0,0,0,0.33
1214795652576790,Maximizing Mendoza,Design,9,0,1,,,,150.0,2.5,0,0,0,0.11
1214795652576790,Maximizing Mendoza,Design Development,5,0,0,,,,0.0,0.0,0,0,0,0.2
1214795652576790,Maximizing Mendoza,Meetings,2,0,0,,,,240.0,4.0,0,0,0,0.5
1214795652576790,Maximizing Mendoza,Post-Production,1,0,0,,,,0.0,0.0,0,0,0,1.0
1214795652576790,Maximizing Mendoza,Post-Project Evaluation,4,0,0,,,,0.0,0.0,0,0,0,0.25
1214795652576790,Maximizing Mendoza,Pre-Production,6,0,0,,,,0.0,0.0,0,0,0,0.17
1214795652576790,Maximizing Mendoza,Production,2,0,0,,,,0.0,0.0,0,0,0,0.5
1214795652576790,Maximizing Mendoza,Untitled section,4,4,4,2026-05-13T19:45:12.130000+00:00,2026-05-13T19:45:19.500000+00:00,0,0.0,0.0,0,0,0,0.25
1213478777903328,Media Studio Sessions,Untitled section,1,0,0,,,,555.0,9.25,0,0,0,1.0
1208335646825701,Michael's PM Tasks,AI Working Group,2,0,0,,,,0.0,0.0,0,0,0,0.5
1208335646825701,Michael's PM Tasks,Asana Tasks,7,1,0,2024-09-18T00:43:04.176000+00:00,2024-09-18T00:43:04.176000+00:00,0,165.0,2.75,0,0,0,0.14
1208335646825701,Michael's PM Tasks,Assorted PM tasks,5,0,0,,,,0.0,0.0,0,0,0,0.2
1208335646825701,Michael's PM Tasks,Learning Analytics Working Group,6,5,0,2024-09-18T00:42:29.976000+00:00,2024-09-18T00:42:35.148000+00:00,0,0.0,0.0,0,0,0,0.17
1208335646825701,Michael's PM Tasks,Project Tasks,7,1,0,2024-09-18T00:41:20.486000+00:00,2024-09-18T00:41:20.486000+00:00,0,0.0,0.0,8,0,0,0.14
1207833209424691,Military Testimonial,Launch / Evaluation,4,4,0,2024-08-16T19:30:27.531000+00:00,2024-10-14T13:36:18.173000+00:00,59,0.0,0.0,0,0,0,0.25
1207833209424691,Military Testimonial,Post-Production,5,5,1,2024-07-29T15:13:07.706000+00:00,2024-08-23T18:16:54.973000+00:00,25,0.0,0.0,0,0,0,0.2
1209803738475381,Multimedia Writing and Rhetoric,Analysis,7,1,1,2025-03-26T19:18:04.646000+00:00,2025-03-26T19:18:04.646000+00:00,0,0.0,0.0,0,0,0,0.14
1209897970646083,Multimedia Writing and Rhetoric,Analysis,3,3,1,2025-06-23T18:23:06.656000+00:00,2025-06-23T20:03:29.764000+00:00,0,0.0,0.0,0,0,0,0.33
1209803738475381,Multimedia Writing and Rhetoric,Post-Production,3,0,1,,,,0.0,0.0,0,0,0,0.33
1209897970646083,Multimedia Writing and Rhetoric,Post-Production,8,8,1,2025-06-11T15:47:40.922000+00:00,2025-06-27T11:22:54.594000+00:00,16,0.0,0.0,0,0,0,0.12
1209803738475381,Multimedia Writing and Rhetoric,Post-Project Evaluation,4,0,0,,,,0.0,0.0,0,0,0,0.25
1209897970646083,Multimedia Writing and Rhetoric,Post-Project Evaluation,4,0,0,,,,0.0,0.0,0,0,0,0.25
1209803738475381,Multimedia Writing and Rhetoric,Pre-Production,6,0,1,,,,0.0,0.0,0,0,0,0.17
1209897970646083,Multimedia Writing and Rhetoric,Pre-Production,5,5,1,2025-06-23T20:11:16.770000+00:00,2025-06-23T20:11:25.713000+00:00,0,75.0,1.25,5,0,0,0.2
1209803738475381,Multimedia Writing and Rhetoric,Production,3,0,1,,,,0.0,0.0,0,0,0,0.33
1209897970646083,Multimedia Writing and Rhetoric,Production,1,1,1,2025-06-09T14:08:26.682000+00:00,2025-06-09T14:08:26.682000+00:00,0,0.0,0.0,0,0,0,1.0
1207907772727914,ND Elevate Updates,Canvas Build,5,5,0,2024-12-20T15:12:05.403000+00:00,2025-03-10T02:24:48.826000+00:00,80,0.0,0.0,0,0,0,0.2
1207907772727914,ND Elevate Updates,Graphics,3,3,1,2024-11-15T14:53:33.415000+00:00,2024-11-15T14:53:41.279000+00:00,0,0.0,0.0,0,0,0,0.33
1207907772727914,ND Elevate Updates,Untitled section,3,3,1,2024-09-27T15:51:22.798000+00:00,2024-11-04T16:56:53.293000+00:00,38,0.0,0.0,0,0,0,0.33
1207907772727914,ND Elevate Updates,Videos,7,7,0,2024-11-04T17:02:55.424000+00:00,2025-02-14T21:12:23.410000+00:00,102,1940.0,32.33,21,0,0,0.14
1211654114707733,ND-IBM Tech Ethics Lab Video Content Development,Analysis,8,0,0,,,,0.0,0.0,0,0,0,0.12
1211654114707733,ND-IBM Tech Ethics Lab Video Content Development,Post-Production,3,0,0,,,,0.0,0.0,0,0,0,0.33
1211654114707733,ND-IBM Tech Ethics Lab Video Content Development,Post-Project Evaluation,4,0,0,,,,0.0,0.0,0,0,0,0.25
1211654114707733,ND-IBM Tech Ethics Lab Video Content Development,Pre-Production,6,0,0,,,,0.0,0.0,0,0,0,0.17
1211654114707733,ND-IBM Tech Ethics Lab Video Content Development,Production,3,0,0,,,,0.0,0.0,0,0,0,0.33
1211654114707733,ND-IBM Tech Ethics Lab Video Content Development,Untitled section,4,3,4,2025-10-06T16:46:25.210000+00:00,2025-10-14T17:23:16.591000+00:00,8,0.0,0.0,0,0,0,0.25
1207760971753720,NDIAS Teaching Fellows - Global Catholicism,Untitled section,1,1,0,2025-02-03T14:28:43.527000+00:00,2025-02-03T14:28:43.527000+00:00,0,0.0,0.0,0,0,0,1.0
1207871566050072,NDL Project Tracking & Awareness,Consultations,16,16,1,2025-08-07T19:52:06.546000+00:00,2026-06-18T18:49:22.207000+00:00,315,0.0,0.0,0,0,0,0.06
1207871566050072,NDL Project Tracking & Awareness,Create Project - Fast Tracked,1,1,1,2025-08-16T19:40:18.715000+00:00,2025-08-16T19:40:18.715000+00:00,0,0.0,0.0,0,0,0,1.0
1207871566050072,NDL Project Tracking & Awareness,Create Project - Kaneb Center,1,1,1,2025-08-06T15:26:19.092000+00:00,2025-08-06T15:26:19.092000+00:00,0,0.0,0.0,0,0,0,1.0
1207871566050072,NDL Project Tracking & Awareness,Create project - LAITL,8,8,1,2025-08-25T15:28:39.393000+00:00,2026-03-19T13:23:03.603000+00:00,206,0.0,0.0,0,0,0,0.12
1207871566050072,NDL Project Tracking & Awareness,On Hold,3,0,1,,,,0.0,0.0,0,0,0,0.33
1207871566050072,NDL Project Tracking & Awareness,Reached out - No response,2,2,1,2025-09-15T18:28:25.518000+00:00,2025-09-16T18:37:55.991000+00:00,1,0.0,0.0,0,0,0,0.5
1207871566050072,NDL Project Tracking & Awareness,Received Requests - Triage Needed,3,0,1,,,,0.0,0.0,0,0,0,0.33
1207871566050072,NDL Project Tracking & Awareness,Resolved,7,7,2,2025-09-04T19:21:27.764000+00:00,2026-04-27T18:10:48.781000+00:00,235,0.0,0.0,0,0,0,0.14
1213292120696339,NEON - POLS 30022 (Poly Sci),Analysis,3,0,1,,,,0.0,0.0,0,0,0,0.33
1213292120696339,NEON - POLS 30022 (Poly Sci),Design,13,1,2,2026-03-06T17:44:06.133000+00:00,2026-03-06T17:44:06.133000+00:00,0,600.0,10.0,0,0,0,0.08
1213292120696339,NEON - POLS 30022 (Poly Sci),Design Development,6,0,2,,,,0.0,0.0,0,0,0,0.17
1213292120696339,NEON - POLS 30022 (Poly Sci),Media Timetracking,15,0,0,,,,1305.0,21.75,0,0,0,0.07
1213292120696339,NEON - POLS 30022 (Poly Sci),Post-Production,3,0,0,,,,0.0,0.0,0,0,0,0.33
1213292120696339,NEON - POLS 30022 (Poly Sci),Post-Project Evaluation,5,0,1,,,,0.0,0.0,0,0,0,0.2
1213292120696339,NEON - POLS 30022 (Poly Sci),Pre-Production,9,0,1,,,,120.0,2.0,0,0,0,0.11
1213292120696339,NEON - POLS 30022 (Poly Sci),Production,7,0,1,,,,0.0,0.0,3,0,0,0.14
1213292120696334,NEON - R&E AI,Analysis,3,0,1,,,,0.0,0.0,0,0,0,0.33
1213292120696334,NEON - R&E AI,Design,8,3,2,2026-03-06T17:46:04.303000+00:00,2026-03-06T17:46:06.609000+00:00,0,0.0,0.0,0,0,0,0.12
1213292120696334,NEON - R&E AI,Design Development,5,0,2,,,,0.0,0.0,0,0,0,0.2
1213292120696334,NEON - R&E AI,Post-Production,1,0,0,,,,0.0,0.0,0,0,0,1.0
1213292120696334,NEON - R&E AI,Post-Project Evaluation,4,0,1,,,,0.0,0.0,0,0,0,0.25
1213292120696334,NEON - R&E AI,Pre-Production,6,0,1,,,,0.0,0.0,0,0,0,0.17
1213292120696334,NEON - R&E AI,Production,2,0,1,,,,0.0,0.0,0,0,0,0.5
1207942229848224,National Education Opportunities Network (NEON),PM Time Tracking: Lawrence,30,29,2,2025-02-04T13:44:05.868000+00:00,2025-12-26T17:47:19.596000+00:00,325,2774.0,46.23,0,0,0,0.03
1207942229848224,National Education Opportunities Network (NEON),Untitled section,9,3,1,2024-08-25T22:25:35.106000+00:00,2025-01-03T17:43:00.567000+00:00,131,0.0,0.0,4,0,0,0.11
1208659811898324,ODL Lookbook,Untitled section,4,4,1,2024-11-15T15:30:13.009000+00:00,2025-05-15T14:43:08.312000+00:00,181,1337.0,22.28,0,0,0,0.25
1213551317973102,ODL Media Studio Sessions,Completed,1,0,0,,,,0.0,0.0,0,0,0,1.0
1213551317973102,ODL Media Studio Sessions,Incoming Requests,1,0,0,,,,0.0,0.0,0,0,0,1.0
1213551317973102,ODL Media Studio Sessions,Survey Response,3,0,0,,,,0.0,0.0,0,0,0,0.33
1208255134985064,ODL Podcast,Launch,10,10,1,2024-09-19T13:17:44.154000+00:00,2024-11-01T15:49:05.104000+00:00,43,0.0,0.0,0,0,0,0.1
1208255134985064,ODL Podcast,Media Timetracking (Matthew),4,0,1,,,,105.0,1.75,0,0,0,0.25
1208255134985064,ODL Podcast,Need to Book,2,0,0,,,,65.0,1.08,16,0,0,0.5
1208255134985064,ODL Podcast,Released,15,15,2,2025-01-09T15:56:29.710000+00:00,2026-05-04T15:05:14.625000+00:00,480,950.0,15.83,121,0,0,0.07
1208740211406775,ODL Project Estimations,Animation & Graphic Design,11,0,0,,,,0.0,0.0,0,0,0,0.09
1208740211406775,ODL Project Estimations,Design,13,0,0,,,,0.0,0.0,24,0,0,0.08
1208740211406775,ODL Project Estimations,Traditional Media Totals (per 1 video),7,0,0,,,,0.0,0.0,0,0,0,0.14
1208740211406775,ODL Project Estimations,Untitled section,17,0,0,,,,0.0,0.0,0,0,0,0.06
1208740211406775,ODL Project Estimations,XR & Interactives,5,0,0,,,,0.0,0.0,0,0,0,0.2
1207868904625413,ODL Project Reflection Report,Military Testimonials,4,0,0,,,,0.0,0.0,0,0,0,0.25
1207868904625413,ODL Project Reflection Report,Phase 1: Planning and Framework Development,4,4,1,2024-07-26T14:12:45.200000+00:00,2024-08-16T16:17:46.021000+00:00,21,0.0,0.0,0,0,0,0.25
1207868904625413,ODL Project Reflection Report,Phase 2: Pilot Implementation,4,1,1,2024-08-23T16:16:47.359000+00:00,2024-08-23T16:16:47.359000+00:00,0,0.0,0.0,27,0,0,0.25
1207868904625413,ODL Project Reflection Report,Phase 3: Analysis and Improvement,6,0,1,,,,0.0,0.0,66,0,0,0.17
1207967599155608,Online Pedagogy Course  ,Course Design,4,4,1,2024-12-20T15:03:30.625000+00:00,2025-01-10T15:45:38.634000+00:00,21,0.0,0.0,26,0,0,0.25
1207967599155608,Online Pedagogy Course  ,Course Development ,3,3,1,2025-03-10T19:52:49.973000+00:00,2025-03-10T19:52:51.893000+00:00,0,0.0,0.0,11,0,0,0.33
1207967599155608,Online Pedagogy Course  ,Course Planning,5,5,1,2024-08-02T22:14:53.557000+00:00,2024-09-13T13:59:54.325000+00:00,42,0.0,0.0,6,0,0,0.2
1207967599155608,Online Pedagogy Course  ,Media,6,6,1,2024-12-06T14:59:44.998000+00:00,2025-02-04T15:54:06.841000+00:00,60,2290.0,38.17,2,0,0,0.17
1207967599155608,Online Pedagogy Course  ,QA,2,2,1,2025-03-10T19:52:53.885000+00:00,2025-03-10T19:52:54.553000+00:00,0,0.0,0.0,0,0,0,0.5
1209243150458199,PIE Video #3,Analysis,4,1,2,2025-01-27T14:42:53.431000+00:00,2025-01-27T14:42:53.431000+00:00,0,30.0,0.5,0,0,0,0.25
1209243150458199,PIE Video #3,Post-Production,10,8,2,2025-04-30T11:55:01.160000+00:00,2025-04-30T11:55:10.603000+00:00,0,0.0,0.0,0,0,0,0.1
1209243150458199,PIE Video #3,Post-Project Evaluation,4,0,1,,,,0.0,0.0,0,0,0,0.25
1209243150458199,PIE Video #3,Pre-Production,7,5,2,2025-03-26T18:49:30.802000+00:00,2025-03-26T18:49:35.870000+00:00,0,90.0,1.5,0,0,0,0.14
1209243150458199,PIE Video #3,Production,3,1,3,2025-03-26T18:49:28.677000+00:00,2025-03-26T18:49:28.677000+00:00,0,360.0,6.0,0,0,0,0.33
1209741238247552,Political Science SO Course,Analysis,3,1,1,2025-03-26T12:03:27.155000+00:00,2025-03-26T12:03:27.155000+00:00,0,0.0,0.0,0,0,0,0.33
1209741238247552,Political Science SO Course,Design,10,0,2,,,,0.0,0.0,0,0,0,0.1
1209741238247552,Political Science SO Course,Design Development,5,0,2,,,,0.0,0.0,0,0,0,0.2
1209741238247552,Political Science SO Course,PM Time Tracking: Lawrence,4,4,1,2025-03-21T13:47:30.007000+00:00,2025-04-24T00:38:17.589000+00:00,34,265.0,4.42,0,0,0,0.25
1209741238247552,Political Science SO Course,Post-Production,1,0,0,,,,0.0,0.0,0,0,0,1.0
1209741238247552,Political Science SO Course,Post-Project Evaluation,4,0,1,,,,0.0,0.0,0,0,0,0.25
1209741238247552,Political Science SO Course,Pre-Production,6,0,1,,,,0.0,0.0,0,0,0,0.17
1209741238247552,Political Science SO Course,Production,2,0,1,,,,0.0,0.0,0,0,0,0.5
1208875960377620,Program for Inclusive Education (PIE) Video #2,Video 2 - Lessons From the Saints,12,11,2,2025-01-10T18:56:03.992000+00:00,2025-02-06T19:23:48.006000+00:00,27,930.0,15.5,0,0,0,0.08
1207760971753624,Program for Inclusive Education (PIE) Videos,Untitled section,1,1,1,2024-07-10T13:50:32.425000+00:00,2024-07-10T13:50:32.425000+00:00,0,60.0,1.0,0,0,0,1.0
1207760971753624,Program for Inclusive Education (PIE) Videos,Video 1 - The Term Disability,11,11,2,2024-08-19T20:24:43.866000+00:00,2024-10-23T13:41:36.860000+00:00,65,390.0,6.5,0,0,0,0.09
1207760971753624,Program for Inclusive Education (PIE) Videos,Video 2 - Lessons From the Saints,11,0,0,,,,0.0,0.0,0,0,0,0.09
1207760971753624,Program for Inclusive Education (PIE) Videos,Video 3 - Name TBD,11,0,0,,,,0.0,0.0,0,0,0,0.09
1207760971753624,Program for Inclusive Education (PIE) Videos,Video 4 - Salt & Light,11,0,0,,,,0.0,0.0,0,0,0,0.09
1206434839973092,Project Requests & Intake ,Untitled section,24,24,0,2024-01-30T20:42:18.970000+00:00,2024-02-26T15:57:34.652000+00:00,27,0.0,0.0,0,0,0,0.04
1209679644127773,Radio Systems Course,Analysis,2,2,1,2025-03-21T13:45:17.257000+00:00,2025-06-11T13:00:48.329000+00:00,82,0.0,0.0,0,0,0,0.5
1209679644127773,Radio Systems Course,Design,9,6,3,2025-06-30T19:02:54.775000+00:00,2025-07-10T16:34:03.533000+00:00,10,210.0,3.5,0,0,0,0.11
1209679644127773,Radio Systems Course,Design Development,5,0,2,,,,0.0,0.0,6,0,0,0.2
1209679644127773,Radio Systems Course,PM Time Tracking: Lawrence,41,41,1,2025-03-17T12:20:44.895000+00:00,2025-12-26T17:23:07.469000+00:00,284,5835.0,97.25,0,0,0,0.02
1209679644127773,Radio Systems Course,Post-Production,1,0,1,,,,0.0,0.0,2,0,0,1.0
1209679644127773,Radio Systems Course,Post-Project Evaluation,4,0,1,,,,0.0,0.0,0,0,0,0.25
1209679644127773,Radio Systems Course,Pre-Production,4,1,2,2025-11-07T17:39:23.119000+00:00,2025-11-07T17:39:23.119000+00:00,0,0.0,0.0,0,0,0,0.25
1209679644127773,Radio Systems Course,Production,2,0,2,,,,0.0,0.0,0,0,0,0.5
1208981515547171,Radio Systems MVP,Delivery,6,6,0,2025-03-01T02:52:54.824000+00:00,2025-03-05T19:39:40.320000+00:00,4,60.0,1.0,2,0,0,0.17
1208981515547171,Radio Systems MVP,PM Time Tracking,9,9,1,2025-02-04T13:37:34.833000+00:00,2025-03-14T15:15:25.689000+00:00,38,565.0,9.42,0,0,0,0.11
1208981515547171,Radio Systems MVP,Post-Production,8,8,1,2025-03-01T00:34:58.692000+00:00,2025-03-01T00:37:17.974000+00:00,0,2445.0,40.75,32,0,0,0.12
1208981515547171,Radio Systems MVP,Pre-Production,3,3,0,2025-02-14T21:11:41.115000+00:00,2025-02-14T21:14:05.181000+00:00,0,540.0,9.0,5,0,0,0.33
1208981515547171,Radio Systems MVP,Production,4,4,0,2025-02-07T17:49:55.964000+00:00,2025-02-17T22:21:52.971000+00:00,10,240.0,4.0,0,0,0,0.25
1208963580488220,Responsible and Ethical AI,Adam's Post-Production Work,1,1,0,2025-05-28T23:26:02.445000+00:00,2025-05-28T23:26:02.445000+00:00,0,0.0,0.0,0,0,0,1.0
1208963580488220,Responsible and Ethical AI,Analysis,7,7,1,2025-01-19T20:26:33.034000+00:00,2025-03-29T16:50:56.314000+00:00,69,0.0,0.0,0,0,0,0.14
1208963580488220,Responsible and Ethical AI,Design,6,6,2,2025-04-16T18:37:23.193000+00:00,2025-11-10T14:41:22.146000+00:00,208,1652.0,27.53,1,0,0,0.17
1208963580488220,Responsible and Ethical AI,Launch / Post-Launch,5,5,2,2025-09-25T19:41:51.482000+00:00,2026-01-05T12:36:35.004000+00:00,102,0.0,0.0,0,0,0,0.2
1208963580488220,Responsible and Ethical AI,PM Time Tracking,48,48,1,2025-02-04T13:39:09.688000+00:00,2025-12-26T17:22:42.295000+00:00,325,10785.0,179.75,0,0,0,0.02
1208963580488220,Responsible and Ethical AI,Post-Production / Design Development,51,50,2,2025-07-29T13:49:44.907000+00:00,2025-11-10T14:41:52.908000+00:00,104,1710.0,28.5,105,0,0,0.02
1208963580488220,Responsible and Ethical AI,Pre-Production,20,20,1,2025-04-22T16:26:17.188000+00:00,2025-08-01T00:40:51.209000+00:00,101,650.0,10.83,65,0,0,0.05
1208963580488220,Responsible and Ethical AI,Production,15,14,1,2025-08-28T17:15:22.675000+00:00,2025-11-10T14:41:33.320000+00:00,74,1920.0,32.0,31,0,0,0.07
1208963580488220,Responsible and Ethical AI,Valya's Post-Production Work,1,0,1,,,,0.0,0.0,0,0,0,1.0
1212660352662527,Romance Languages video/podcast initiative,Analysis,3,0,0,,,,0.0,0.0,0,0,0,0.33
1212660352662527,Romance Languages video/podcast initiative,Design,10,0,0,,,,0.0,0.0,0,0,0,0.1
1212660352662527,Romance Languages video/podcast initiative,Design Development,5,0,0,,,,0.0,0.0,0,0,0,0.2
1212660352662527,Romance Languages video/podcast initiative,Post-Production,1,0,0,,,,0.0,0.0,0,0,0,1.0
1212660352662527,Romance Languages video/podcast initiative,Post-Project Evaluation,4,0,0,,,,0.0,0.0,0,0,0,0.25
1212660352662527,Romance Languages video/podcast initiative,Pre-Production,6,0,0,,,,0.0,0.0,0,0,0,0.17
1212660352662527,Romance Languages video/podcast initiative,Production,2,0,0,,,,0.0,0.0,0,0,0,0.5
1207907957836519,Spanish Simulation (Canvas Version),Design,2,2,1,2024-08-02T15:42:34.399000+00:00,2024-09-19T14:42:22.882000+00:00,48,0.0,0.0,5,0,0,0.5
1207907957836519,Spanish Simulation (Canvas Version),Development,3,3,1,2024-11-22T15:00:47.704000+00:00,2024-11-22T15:00:49.691000+00:00,0,0.0,0.0,8,0,0,0.33
1214783923511442,Sprint - Free-Body Diagram Visualization and Mastery,Analysis,3,0,1,,,,0.0,0.0,0,0,0,0.33
1214783923511442,Sprint - Free-Body Diagram Visualization and Mastery,Design,10,2,3,2026-06-05T15:25:05.913000+00:00,2026-06-05T15:25:58.009000+00:00,0,480.0,8.0,0,0,0,0.1
1214783923511442,Sprint - Free-Body Diagram Visualization and Mastery,Design Development,5,0,2,,,,30.0,0.5,0,0,0,0.2
1214783923511442,Sprint - Free-Body Diagram Visualization and Mastery,Post-Production,1,0,1,,,,0.0,0.0,0,0,0,1.0
1214783923511442,Sprint - Free-Body Diagram Visualization and Mastery,Post-Project Evaluation,4,0,1,,,,0.0,0.0,0,0,0,0.25
1214783923511442,Sprint - Free-Body Diagram Visualization and Mastery,Pre-Production,6,0,2,,,,0.0,0.0,0,0,0,0.17
1214783923511442,Sprint - Free-Body Diagram Visualization and Mastery,Production,2,0,2,,,,0.0,0.0,0,0,0,0.5
1215176396318246,Sprint - Lost in Transliteration,Analysis,3,0,1,,,,0.0,0.0,0,0,0,0.33
1215176396318246,Sprint - Lost in Transliteration,Design,10,0,2,,,,0.0,0.0,0,0,0,0.1
1215176396318246,Sprint - Lost in Transliteration,Design Development,5,0,2,,,,0.0,0.0,0,0,0,0.2
1215176396318246,Sprint - Lost in Transliteration,Post-Production,1,0,0,,,,0.0,0.0,0,0,0,1.0
1215176396318246,Sprint - Lost in Transliteration,Post-Project Evaluation,4,0,1,,,,0.0,0.0,0,0,0,0.25
1215176396318246,Sprint - Lost in Transliteration,Pre-Production,6,0,1,,,,0.0,0.0,0,0,0,0.17
1215176396318246,Sprint - Lost in Transliteration,Production,2,0,1,,,,0.0,0.0,0,0,0,0.5
1214783923511436,Sprint - Methods Applied: Proposal Scaffolded Support (MAPPS),Analysis,3,0,1,,,,0.0,0.0,0,0,0,0.33
